row_id	leaf_nr	scanwidth	level	ret_number	time_load_net	time_sw_load	time_sw_compute	time_sw_canonical	time_panda1	time_panda2	time_panda3	k1	k2	k3
598	20	4	5	5	0.000474080000003596	8.0745999980536E-05	0.00194587099997534	0.000167555999951219	0.0206226770000058	0.0137813680000818	0.0393775379999397	2	10	20
599	20	4	5	5	0.000525508999999147	8.31300000072588E-05	0.00207409300003292	0.000154002000044784	0.00236864199996489	0.00940701599995464	0.0258838350000588	2	10	20
600	20	4	5	5	0.000479180000070301	8.08849999884842E-05	0.00318509400005951	0.000112843000010798	0.0023182719999113	0.00904713100010213	0.0255942909999476	2	10	20
601	20	6	6	6	0.000511053999957767	8.10530000308063E-05	0.00389408900002763	0.000116158999958316	0.00278299700005391	0.00881170399998155	0.0212674429999424	2	10	20
602	20	4	6	6	0.000539658999969106	8.94989999551399E-05	0.00274023600002238	0.000128630000062913	0.00274592899995696	0.0273591469999701	0.0255932850000136	2	10	20
603	20	4	6	6	0.00051265299998704	8.86840000475786E-05	0.00304737600004046	0.000118835999955991	0.00266669100005856	0.0107606329999044	0.0302902310000945	2	10	20
604	20	6	6	6	0.000504148000004534	8.57300000234318E-05	0.0053143000000091	0.000116715999979533	0.00506062199997359	0.0236401250000426	0.0677887690000034	2	10	20
605	20	5	6	6	0.000512630999992325	8.47479999492862E-05	0.0048499230000516	0.000120457999969403	0.00312575400005244	0.0305814559999362	0.0358861880000632	2	10	20
606	20	5	6	6	0.000522445000001426	8.89880000158883E-05	0.00363050299995393	0.000171187999967515	0.00370359700002609	0.0159223980000434	0.0445174860000179	2	10	20
607	20	6	6	6	0.000505690999943909	8.46529999307677E-05	0.0091601350000019	0.000115676000064013	0.00345658100002311	0.014152132999925	0.0585535899999741	2	10	20
608	20	5	6	6	0.000536885999963488	8.55439999440932E-05	0.0052064070000597	0.000121508000006543	0.00336319199993795	0.0147553220000418	0.0409248299999945	2	10	20
609	20	5	6	6	0.000517369000021972	8.54240000762729E-05	0.00840126999992208	0.000166147000072669	0.00277714899993953	0.0116834059999746	0.0323455920000697	2	10	20
610	20	5	6	6	0.000501120999956584	8.27480000680225E-05	0.00264419099994484	0.00011999499997728	0.00321934700002657	0.0136256719999892	0.0381061709999813	2	10	20
611	20	4	6	6	0.000496419999990394	8.51150000471534E-05	0.00356131099999857	0.000114576999976634	0.00212635599996247	0.0255310140000802	0.0209204589999672	2	10	20
612	20	4	6	6	0.000537086999997882	8.48460000497653E-05	0.00407332999998289	0.000118050999958541	0.00286323700004232	0.0119598899999573	0.0332501440000215	2	10	20
613	20	5	6	6	0.000494909999929405	9.69500000564949E-05	0.00951867899993886	0.000123523000070236	0.00361956799997643	0.016371276999962	0.0492626120000068	2	10	20
614	20	4	6	6	0.000537377000000561	8.96440000133225E-05	0.00315439500002412	0.000118709000048511	0.0023039789999757	0.00899250600002688	0.0251864949999572	2	10	20
615	20	4	6	6	0.000584838999998283	9.67199999877266E-05	0.00441028600005211	0.000136681999947541	0.00346619100002954	0.0145627890000242	0.0626002919999564	2	10	20
616	20	4	6	6	0.000586075999990499	9.85619999482879E-05	0.00298946600003092	0.000135803000034684	0.00298125999995591	0.0123138060000656	0.0326629149999462	2	10	20
617	20	4	6	6	0.000593812000033722	9.83229999746982E-05	0.0027613580000434	0.000136950999944929	0.00271118300008766	0.00985835399990265	0.0267166800000496	2	10	20
618	20	6	6	6	0.00059275199998865	9.61969999480061E-05	0.00637383800005864	0.000186450000001059	0.0059258310000132	0.0266949539999359	0.0938531010000361	2	10	20
619	20	6	6	6	0.000516620999974293	8.65649999468587E-05	0.00832497500005047	0.000119390999998359	0.00746202099992388	0.0378259170000774	0.133666199999993	2	10	20
620	20	5	6	6	0.00052240900004108	8.49399999651723E-05	0.00618401500003074	0.000119107000045915	0.00310533199990459	0.0118833760000143	0.0324111570000696	2	10	20
621	20	4	6	6	0.000495053999998163	8.62629999573983E-05	0.0055985999999848	0.000117771000077482	0.00255373300001338	0.010092224999994	0.0278572569999369	2	10	20
622	20	4	6	6	0.000496081000051163	8.25469999199413E-05	0.00420339599997988	0.00011721300006684	0.00268419999997604	0.010060478000014	0.0279510200000459	2	10	20
623	20	5	6	6	0.000508107999962704	8.30120000046009E-05	0.00466058300003169	0.000164823999966757	0.00267465700005687	0.0107599489999757	0.048741361999987	2	10	20
624	20	5	6	6	0.000536119999992479	8.53559999995923E-05	0.00515010200001598	0.000120529000014358	0.0029876639999884	0.0134925190000104	0.0372084579998955	2	10	20
625	20	4	6	7	0.000527404000081333	0.000111010999944483	0.0028133110000681	0.000117946999921514	0.00261415900001794	0.00948754000000918	0.0260382420000269	2	10	20
626	20	5	6	6	0.00050869500000772	8.46289999572036E-05	0.00530463300003703	0.000118802999963918	0.002933846000019	0.0120128990000694	0.033264747999965	2	10	20
627	20	4	6	6	0.00050651399999424	8.37200000205485E-05	0.0037557979999292	0.000120900000069923	0.00232305800000177	0.00861976099997719	0.0238901750000196	2	10	20
628	20	4	6	6	0.000506279000092036	8.40669999888632E-05	0.0205574970000271	0.000120503999937682	0.00301061100003608	0.0117711630000485	0.0323226609999665	2	10	20
629	20	5	6	6	0.000516831000027196	9.25030000189508E-05	0.00542277900001409	0.000118186999998215	0.00415710499999022	0.0196917780000376	0.0570061890000488	2	10	20
630	20	5	6	6	0.000497876000054021	8.39009999253904E-05	0.00631484800010185	0.000170488999970075	0.00373805100002755	0.0170677869999736	0.0663798570000154	2	10	20
631	20	4	6	6	0.000535177000074327	8.83259999682196E-05	0.00344958800008044	0.000118687999929534	0.00260631900005137	0.00936772099998962	0.0259947029999239	2	10	20
632	20	5	6	6	0.00051143600001069	8.50349999836908E-05	0.00550788399993962	0.000120916000014404	0.00268424400007916	0.00979537199998504	0.0258063379999385	2	10	20
633	20	5	6	6	0.000495610000029956	8.32360000231347E-05	0.00538029699998788	0.000116964999961056	0.00364745000001676	0.0173714500000415	0.0684645369999544	2	10	20
634	20	5	6	6	0.00052429199990911	0.000112572000034561	0.00508667300005072	0.00012110299996948	0.00294041500001185	0.0115342279999595	0.0311554610000258	2	10	20
635	20	4	6	6	0.00050979799993911	8.23750000336077E-05	0.00248267499989652	0.000112325000031888	0.00237247899997328	0.00927207200004432	0.0248406429999477	2	10	20
636	20	4	6	6	0.000502265000022817	8.45710000021427E-05	0.00279358200009483	0.000121191999937764	0.00261323200004426	0.0106610739999269	0.0297194580000451	2	10	20
637	20	5	6	6	0.000506748000020707	8.30569999834552E-05	0.00531954799998857	0.000120991000017057	0.00348485799997889	0.0159976200000074	0.0637358909999648	2	10	20
638	20	5	6	6	0.000524594000012257	8.53459999916595E-05	0.00538052899992181	0.000119140000037987	0.00278952099995422	0.0113652150000689	0.0318510429999606	2	10	20
639	20	4	6	6	0.000512790000016139	8.50799999625451E-05	0.00352880399998412	0.000117129000045679	0.00232690799998636	0.00829660499994134	0.022725271000013	2	10	20
640	20	4	6	6	0.000500028000033126	8.50939999281763E-05	0.00379165100002865	0.00011566800003493	0.00251581299994541	0.00981117300000278	0.0276858830000037	2	10	20
641	20	5	6	6	0.000502271999948789	8.50889999810534E-05	0.00488045900010548	0.000171318999946379	0.00430075700000998	0.0208347230000072	0.0796716270000388	2	10	20
642	20	5	6	6	0.000536345000000438	8.71759999654387E-05	0.00698445199998332	0.000172815000041737	0.00308069699997304	0.0134161880000647	0.0379033199999412	2	10	20
643	20	4	6	6	0.000521890000072744	8.39530000575905E-05	0.00268290199994681	0.000117303000024549	0.00278412900001968	0.0120270740000024	0.0323142579999285	2	10	20
644	20	6	6	6	0.000544304999948508	8.57909999467665E-05	0.00389223199999833	0.000121986000067409	0.00320655899997746	0.0128856080000332	0.0375960189999205	2	10	20
645	20	5	6	6	0.000595438000004833	0.000100439999982882	0.00999154300006921	0.000134512999920844	0.00417561799997657	0.039185036000049	0.0512719980000611	2	10	20
646	20	5	6	6	0.000601579000090169	9.8041999990528E-05	0.00375037499998143	0.000131714000076499	0.00331287899996369	0.0123447879999503	0.0340754300000299	2	10	20
647	20	5	6	6	0.000588426000035724	9.75260001041534E-05	0.00688175499999488	0.000135132999957932	0.00384366599996611	0.0151262210000596	0.0414671239999507	2	10	20
648	20	6	6	6	0.0005464049999091	8.93790000873196E-05	0.00851460299998053	0.000120400000014342	0.00385187899996708	0.0369880279999961	0.052924738999991	2	10	20
649	20	5	6	6	0.000545105000014701	9.36510000428825E-05	0.00280783299990617	0.00011691100007738	0.00262164299999768	0.0104120769999554	0.0287881220000372	2	10	20
650	20	6	6	6	0.000542037999935019	8.38869999597591E-05	0.00702625799999623	0.000118588999953317	0.00352593500008425	0.015474906999998	0.0436241479999353	2	10	20
651	20	5	6	6	0.000503838999975415	8.0187999969894E-05	0.00518620400009695	0.000175438999917787	0.00349573500000133	0.0155768030000445	0.0626001419999511	2	10	20
652	20	5	6	6	0.000550990000078855	8.9246000015919E-05	0.00479037700006302	0.000118936999911057	0.00370970599999509	0.0154242500000237	0.0430027720000226	2	10	20
653	20	6	6	7	0.000532465999981469	0.000115171000061309	0.00808075800000552	0.00017887299998165	0.00408961799996632	0.0175583999999844	0.0692772280000327	2	10	20
654	20	5	6	6	0.000530308000065816	0.000111514000082025	0.00462050299995553	0.000117936000037844	0.00308027799997035	0.0130511659999684	0.0362997610000093	2	10	20
655	20	5	6	6	0.000505787999941276	8.3904000007351E-05	0.00478514199994606	0.000119530999995732	0.00369918500007316	0.0175210620000144	0.0504614010000068	2	10	20
656	20	4	6	6	0.000494666999998117	8.16170000916827E-05	0.00311519599995336	0.000117632999945272	0.00290407400007098	0.0125193369999579	0.0348886640000501	2	10	20
657	20	6	6	6	0.000482309000062742	8.21830000177215E-05	0.00798969699997087	0.000121789999980138	0.00638497700003882	0.0494636669999409	0.0919663470000387	2	10	20
658	20	6	6	6	0.00054364799996165	8.53600000709776E-05	0.00394530699998086	0.000117876999979671	0.00555339800007459	0.0261013089999551	0.0935872699999436	2	10	20
659	20	5	6	6	0.000538877999929355	9.03279999420192E-05	0.00501723900003981	0.000120233999950869	0.00283111100009137	0.0111791150000045	0.0301315890000069	2	10	20
660	20	5	6	6	0.000510144000031687	8.27419999041013E-05	0.00722543000006226	0.000124449999930221	0.00332608900009745	0.014784572999929	0.042102366999984	2	10	20
661	20	5	6	6	0.000505766000060248	8.45209999624785E-05	0.00417229700008193	0.000168904999895858	0.00274075200002244	0.0101905930000612	0.045652605999976	2	10	20
662	20	5	6	6	0.000528359999975692	8.51720000127898E-05	0.00603777399999217	0.000121335000017098	0.00337020799997845	0.0138925170000448	0.0387636650000331	2	10	20
663	20	4	6	6	0.000512405999984367	8.16619999568502E-05	0.00313326599996344	0.00011433700001362	0.00233133000006092	0.00883367699998416	0.0234247319999668	2	10	20
664	20	4	6	6	0.000491636999981893	8.3992999975635E-05	0.00215691000005336	0.000160774999926616	0.00255519500001356	0.0101838289999705	0.0274542010000687	2	10	20
665	20	4	6	6	0.000492086000008385	8.33889999967141E-05	0.00431601100001444	0.000178417000029185	0.00286790399991332	0.0121236590000535	0.0527347879999525	2	10	20
666	20	5	6	6	0.000516341999968972	8.44520000100602E-05	0.00660512299998572	0.00011811799993211	0.0031955410000819	0.0140401209999936	0.0392064249999748	2	10	20
667	20	4	6	6	0.000501378999956614	8.41599999148457E-05	0.00359825100008493	0.000120000999913827	0.00243578900006014	0.00905832199998713	0.0246142590000318	2	10	20
668	20	5	6	6	0.000506960000052459	8.30320000204665E-05	0.00713477500005411	0.000117389999900297	0.00387890600006813	0.0176195029999917	0.0686880199999678	2	10	20
669	20	5	6	6	0.000528100999986236	0.000111426999978903	0.00352403099998355	0.000118576000090798	0.00384909699994296	0.0169931320000387	0.047962957999971	2	10	20
670	20	4	6	6	0.000510108999947079	8.64059999230449E-05	0.00496387100008633	0.000116585000000669	0.00253466999993179	0.00988600800008044	0.026946207999913	2	10	20
671	20	5	6	6	0.000504873999943811	8.48230000656258E-05	0.00466953399995873	0.000169432999996388	0.00414151400002538	0.0186217899999974	0.0732114170000386	2	10	20
672	20	5	6	6	0.000506014000052346	8.45399999889196E-05	0.00364229100000557	0.000117211999963729	0.00446764299999813	0.0212455839999848	0.0609538910000538	2	10	20
673	20	6	6	6	0.000505886000041755	8.34270000495962E-05	0.00299210499997571	0.000119993999987855	0.00552008599993314	0.0266843330000484	0.096925580000061	2	10	20
674	20	4	6	7	0.000571228000012525	0.000120359999982611	0.00271137000004273	0.00012234099995112	0.00265506499999901	0.0100044690000232	0.0275879199999736	2	10	20
675	20	5	6	6	0.000516932000095949	8.84330000872069E-05	0.00345550599990929	0.000117802000090705	0.0029809259999638	0.0113142760000073	0.0300484440000446	2	10	20
676	20	5	6	6	0.000516918000016631	8.49170000947197E-05	0.00689874199997576	0.000122328999964338	0.00293455899998207	0.0120902400000205	0.0341124080000554	2	10	20
677	20	6	6	6	0.000499457999922015	8.21739999992133E-05	0.00466738199997963	0.000164281000024857	0.00495495500001653	0.0433193129999836	0.0678970860000163	2	10	20
678	20	5	6	6	0.000595535999991625	9.57440000775023E-05	0.00360494199992445	0.000131118000012975	0.00399882900001103	0.0172102430000223	0.048952733999954	2	10	20
679	20	5	6	7	0.000654455000017151	0.000134602999992239	0.00367521499993018	0.000139774999979636	0.0040456390000827	0.0165925709999328	0.0629594499999939	2	10	20
680	20	5	6	6	0.000512644000082219	8.6273000079018E-05	0.00592356300001029	0.000117919999979677	0.00337084699992829	0.0139086030000044	0.0388495410001042	2	10	20
681	20	5	6	6	0.000503807999962191	8.49949999519595E-05	0.00685375900002327	0.000167291000025216	0.00300217899996369	0.0129105920000256	0.035643819000029	2	10	20
682	20	5	6	6	0.000506455000049755	8.609000008164E-05	0.00577154199993402	0.000118505000045843	0.00288971099996616	0.0119250699999611	0.0513336280000658	2	10	20
683	20	4	6	6	0.000534389999984342	0.000110999999947126	0.00459254400004738	0.0001183829999718	0.00249402200006443	0.00964264399999593	0.0265259209999158	2	10	20
684	20	5	6	6	0.00051107999991018	8.75479998967421E-05	0.00364437400003226	0.000121282999998584	0.00272693700003401	0.0113284430000249	0.0309085449999884	2	10	20
685	20	5	6	6	0.00049247199990532	8.11039999462082E-05	0.00393358500002705	0.000164824999956181	0.00338763800004926	0.0135204409999687	0.0376534729999776	2	10	20
686	20	5	6	6	0.000528466999980992	8.64639999917927E-05	0.00514885899997353	0.000120586999969419	0.00346635799996875	0.0156942000000981	0.0639593719999994	2	10	20
687	20	5	6	6	0.000547689000086393	8.70339999892167E-05	0.00360629700003301	0.000120104999950854	0.00347582699998839	0.0151184280000507	0.0423991079999269	2	10	20
688	20	5	6	6	0.000513989999944897	8.82909999972981E-05	0.00509963699994387	0.000117270000032477	0.00273625800002719	0.0105876579999631	0.029174557000033	2	10	20
689	20	5	6	7	0.000526831999991373	0.000112840999918262	0.006102730000066	0.000121810999985428	0.00282723099996929	0.0108684279999807	0.0299632690000635	2	10	20
690	20	5	6	6	0.000516177999998035	8.25469999199413E-05	0.00493948100006492	0.000124403999961942	0.00288518599995768	0.0297100870000122	0.0303831630000104	2	10	20
691	20	5	6	6	0.000533943000050385	8.65990000420425E-05	0.00453493299994534	0.000165586000093754	0.00291331299990816	0.0117328890000863	0.0321980799999437	2	10	20
692	20	5	6	6	0.000508489000026202	8.58329999573471E-05	0.00349766600004386	0.000120646000027591	0.00380870899994079	0.0173113010000634	0.0499636389999978	2	10	20
693	20	5	6	7	0.000530605999983891	0.000113357999907748	0.00310827100008737	0.000121390000003885	0.00308794199997919	0.0122565169999689	0.0518158099999937	2	10	20
694	20	6	6	6	0.000544160999993437	8.86530000343555E-05	0.0048681339999348	0.000122595999982877	0.00461842499998966	0.0200891350000347	0.0574757660000387	2	10	20
695	20	4	6	6	0.000503041000001758	8.31379999226556E-05	0.00304631799997424	0.000116323000042939	0.00250509700003931	0.00958482199996524	0.0253777460000038	2	10	20
696	20	5	6	6	0.000502879999999095	8.42340000417607E-05	0.0040258479999693	0.00017043000002559	0.00317418800000269	0.0314726440000186	0.0347625069999822	2	10	20
697	20	6	6	6	0.000527654999928018	8.74969999813402E-05	0.00660315200002515	0.000136242000053244	0.00405755199994928	0.0185892340000464	0.0536936439999636	2	10	20
698	20	5	6	6	0.00051397899994754	8.54390000313288E-05	0.00671751799995946	0.000122159000056854	0.00327378700001191	0.0140129579999666	0.0385579070000404	2	10	20
699	20	5	6	6	0.000533989000018664	8.50010000021939E-05	0.00770440500002678	0.000120786000024964	0.00340454899992437	0.0326796269999932	0.0428058260000626	2	10	20
700	20	6	6	6	0.000536921000048096	8.7908999944375E-05	0.00405373800003872	0.000119738999956098	0.00466647400003239	0.0232588950000263	0.0672920569999178	2	10	20
701	20	5	7	7	0.000535044000002927	0.000111253999989458	0.00734316800003398	0.000123918999975103	0.00322799299999588	0.0135527260000572	0.0550137059999543	2	10	20
702	20	6	7	8	0.000589652000030583	0.00012151399994309	0.0101837800000339	0.000193668000065372	0.00413821999995889	0.0166172240000151	0.0457623759999706	2	10	20
703	20	4	7	7	0.000529324000012821	0.000124132999985704	0.00404293399992639	0.000123366000025271	0.00260571600006188	0.00988610599995354	0.0265013719999843	2	10	20
704	20	5	7	7	0.000524197000004278	0.000116699000045628	0.00656933799996295	0.000124858000049244	0.00318076999997174	0.0122750949999499	0.0515795430000026	2	10	20
705	20	5	7	7	0.000544301999980235	0.000115150000056019	0.00831247799999346	0.000128925000012714	0.00321051599996736	0.0129967780000015	0.0355575009999711	2	10	20
706	20	5	7	7	0.000531575999957568	0.000117521999982273	0.00335287100006099	0.0001248730000043	0.00332326299997021	0.0135240380000141	0.0385764860000108	2	10	20
707	20	5	7	7	0.000540198999942732	0.000109935999944355	0.00640217900001971	0.00012179999998807	0.00312060700002803	0.0119234229999847	0.0499676370000088	2	10	20
708	20	5	7	7	0.000541023999971912	0.000113975999965987	0.0054941719999988	0.000129012999991573	0.00278987199999392	0.0101965589999509	0.027274268000042	2	10	20
709	20	5	7	7	0.000541050000038013	0.000114872000040123	0.00593250199995055	0.00012207000008857	0.00405656800000998	0.0170570989999987	0.0468632369999114	2	10	20
710	20	4	7	8	0.000567154000009396	0.000114765000034822	0.00418550799997774	0.000132371000063358	0.0028101450000122	0.0101205489999074	0.0267362920000096	2	10	20
711	20	6	7	8	0.00054155800000899	0.000113717999965957	0.0251274060000242	0.000136317999931634	0.00502898700005972	0.0218304229998694	0.0612133820000054	2	10	20
712	20	5	7	8	0.000577067999984138	0.000117716999966433	0.00794190999999955	0.000245061999976315	0.00349679100008871	0.0149150390000159	0.0416976779999914	2	10	20
713	20	6	7	7	0.000525905000131388	0.000114350000103514	0.00669776699987779	0.000125497999988511	0.00419959600003494	0.0349940300000071	0.045868143000007	2	10	20
714	20	6	7	7	0.000625696000042808	0.000135852000084924	0.0138514440000108	0.00013446799994199	0.00568987500014373	0.0269342829999459	0.10662585099999	2	10	20
715	20	5	7	7	0.000615175000120871	0.000130722999983846	0.00479582399998435	0.000190686999985701	0.0031511679999312	0.0117635609999525	0.0317295510001259	2	10	20
716	20	6	7	7	0.000602987000092981	0.000128921999930753	0.00882728600004157	0.00013859799992133	0.00475629600009597	0.0196318440000596	0.0515539299999546	2	10	20
717	20	6	7	7	0.000556254999992234	0.000124728999935542	0.0106217099998958	0.000126224000041475	0.00477624300015123	0.0402879359999133	0.059519722999994	2	10	20
718	20	7	7	7	0.000569515000051979	0.000114022999923691	0.0044179599999552	0.000129195999988951	0.00900793800019528	0.0445318859999588	0.151092157999983	2	10	20
719	20	5	7	7	0.000592619999906674	0.000118123999982345	0.00853935700001784	0.000124496000125873	0.00273138800002926	0.00998234999997294	0.0257043990000057	2	10	20
720	20	5	7	7	0.000528155999973023	0.00011352799992892	0.00908374699997694	0.000125584999977946	0.0037427199999911	0.0344630930001131	0.0451626269998542	2	10	20
721	20	6	7	8	0.000585400999852936	0.000118297999961214	0.00556084899994858	0.000128296999946542	0.00627454899995428	0.0271378430002187	0.0984416309997869	2	10	20
722	20	5	7	7	0.000557949000040026	0.000118435000104	0.00366172300005019	0.000127996999935931	0.00509277500009375	0.0229062659998363	0.0653223389999766	2	10	20
723	20	5	7	7	0.000547705999906611	0.000115664000077231	0.00536331100011012	0.000129444999856787	0.00440264300004856	0.0190544869999485	0.0726444270001139	2	10	20
724	20	5	7	7	0.000543961999937892	0.000117823999971733	0.00923818599994775	0.0001259549999304	0.0036461810000219	0.0151818340000318	0.0422200620000695	2	10	20
725	20	5	7	7	0.000535141999989719	0.000112578999960533	0.00903323600005024	0.000124652000067726	0.00331282499996632	0.0142083179998735	0.0396385880001162	2	10	20
726	20	6	7	7	0.000532252999846605	0.000113686000076996	0.0110359109999081	0.00012782699991476	0.00443851099998938	0.0358652740001162	0.0459819590000734	2	10	20
727	20	4	7	7	0.000569535000067845	0.00011397000002944	0.00383265200002825	0.000127704999840716	0.00269411900012528	0.00915082699998493	0.0244470919999458	2	10	20
728	20	5	7	7	0.00053335400002652	0.000112440999828323	0.00555508100001134	0.000125465000110125	0.00404518699997425	0.0173233599998639	0.0686814860000595	2	10	20
729	20	6	7	7	0.000581148999799552	0.000114604999907897	0.0129602439999417	0.000127200000179073	0.00498166599982142	0.0203144290001092	0.056219456000008	2	10	20
730	20	5	7	7	0.00055601500002922	0.00011261800000284	0.00921230699987063	0.000128304000099888	0.00291930399998819	0.0114856299999246	0.0306327569999212	2	10	20
731	20	6	7	7	0.000530288000163637	0.0171374710000691	0.00981044600007408	0.000129128000025958	0.00391171899991605	0.0169007510000938	0.0479412529998626	2	10	20
732	20	4	7	7	0.000567775000035908	0.000116975000082675	0.00599851099991611	0.000123098000130994	0.00287826299995686	0.0118569700000535	0.033352677000039	2	10	20
733	20	5	7	7	0.000550070999906893	0.000109758000007787	0.00560817499990662	0.000125374999925043	0.00386914400019123	0.0172058669998023	0.0672971020001114	2	10	20
734	20	6	7	7	0.000544822000165368	0.000118096999813133	0.0068889610001861	0.000177170999904774	0.00481076799997027	0.0223121199999241	0.0655797170002188	2	10	20
735	20	5	7	7	0.00063849099979052	0.000131455999962782	0.00582436299987421	0.000141261999942799	0.00341393900021103	0.013752661999888	0.0375713519999863	2	10	20
736	20	5	7	7	0.000597706000007747	0.000123616999871956	0.0117270450000433	0.000137903999984701	0.00417475099993681	0.0372649010000714	0.0505108360000577	2	10	20
737	20	5	7	7	0.000590524000017467	0.000126348999856418	0.00399311399996805	0.000137943000027008	0.00434382299999925	0.0192690720000428	0.0545789719999448	2	10	20
738	20	5	7	7	0.000586623999879521	0.000123644000041168	0.00665419699998893	0.00013514700003725	0.00349195299986604	0.0139386000000741	0.0598060180000175	2	10	20
739	20	5	7	8	0.000662537999915003	0.000132880999899498	0.005440943999929	0.000144855000144162	0.00368276399990464	0.0151306580000892	0.0424934769998799	2	10	20
740	20	6	7	7	0.00059590599994408	0.000125648999983241	0.012951092999856	0.000140205999969112	0.00528494000013779	0.025921482000058	0.0761604739998347	2	10	20
741	20	6	7	7	0.000583447000053639	0.00012305599989304	0.0116226130000996	0.000138953000032416	0.00583409000000756	0.0481629050000265	0.0824260169999889	2	10	20
742	20	5	7	7	0.000569560999792884	0.000115447000098357	0.00650930399979188	0.000181762000011076	0.00448260400003164	0.0199198390000674	0.0558171759998913	2	10	20
743	20	5	7	7	0.000543146000154593	0.000111548999939259	0.0277367190001314	0.000128706999930728	0.00271337499998481	0.00925556199990751	0.0244252410000172	2	10	20
744	20	5	7	7	0.000537767999958305	0.000115683000103672	0.00524540199990042	0.000126544000067952	0.00416410599996198	0.0189172549999057	0.0539249299999938	2	10	20
745	20	4	7	7	0.000546507000080965	0.000114434999886726	0.0052648749999662	0.000128034999988813	0.00256869800000459	0.00980527700016864	0.0294168349998927	2	10	20
746	20	6	7	7	0.000617798999883235	0.000128782000047067	0.00873204699996677	0.000144149999869114	0.00734927700000299	0.0550822010000047	0.100404429000037	2	10	20
747	20	5	7	7	0.000616174000015235	0.000128959999983636	0.00857519900000625	0.000138888000037696	0.00342836100003296	0.0138714180000079	0.0362943580000774	2	10	20
748	20	6	7	7	0.000541031000011572	0.000116571000035037	0.0251072490000297	0.000127547999909439	0.0061987220001356	0.0275558650000676	0.0784649149998131	2	10	20
749	20	5	7	7	0.000550805999864679	0.00011588400002438	0.00729700600004435	0.000180998000132604	0.00281894999989163	0.0108424659999855	0.0475518810001176	2	10	20
750	20	5	7	7	0.000549679999949149	0.000115142999902673	0.00650323099989691	0.000182497000196236	0.00334451899993837	0.0127568049999809	0.03411052499996	2	10	20
751	20	4	7	7	0.000548933000118268	0.000119440000162285	0.00398982999990949	0.000124679999998989	0.00226265600008446	0.00788748299987674	0.0206943840000804	2	10	20
752	20	5	7	7	0.000532109999994646	0.000114598999971349	0.00782636300004924	0.000128010000025824	0.00303344999997535	0.0118574589998843	0.032585021000159	2	10	20
753	20	5	7	7	0.000529327999856832	0.000109015000134605	0.0062267900000279	0.000122135999845341	0.00354226500007826	0.0332121910000751	0.042191000999992	2	10	20
754	20	5	7	7	0.000544895000075485	0.000116908000109106	0.00758439499986707	0.000130176000084248	0.00420963100009431	0.0190208199999233	0.0544167180000841	2	10	20
755	20	5	7	7	0.000536419999889404	0.000112606000129745	0.00442014400005064	0.000173571999994238	0.00370874199984428	0.0150733180000771	0.0603928420000557	2	10	20
756	20	5	7	7	0.000552547000097547	0.000114494999934323	0.00581651400011651	0.000124270000014803	0.00411453499987147	0.0178458650000266	0.0507617400000981	2	10	20
757	20	4	7	7	0.000536080000074435	0.000112804999844229	0.00421580700003688	0.000120895000009114	0.00294959100006054	0.0114157539999269	0.0315852119999818	2	10	20
758	20	5	7	7	0.000536059999831196	0.000108949999912511	0.00638516900016839	0.00012852899999416	0.0031798869999875	0.0128242579999096	0.0540766910000912	2	10	20
759	20	5	7	7	0.000545698999985689	0.000115614000151254	0.00517004299990731	0.000125463000131276	0.00380372999984502	0.0161850940000932	0.0458405320000566	2	10	20
760	20	5	7	7	0.000531983999962904	0.000111340000103155	0.00934282799994435	0.000127135999946404	0.00397019800016096	0.0171729789999517	0.0485934010000619	2	10	20
761	20	5	7	7	0.000526040000067951	0.000112140000055661	0.00427487699994344	0.000125240000215854	0.00510423699984131	0.0422494750000624	0.0679966769998828	2	10	20
762	20	5	7	7	0.000581590000138021	0.000127475999988746	0.0065877829999863	0.000125872999888088	0.00353196900005059	0.0143571670000711	0.0390150619998622	2	10	20
763	20	5	7	7	0.000533204000021215	0.000112956999828384	0.00893198800008577	0.00012275399990358	0.00298012900020694	0.0110316279999552	0.0491838450000159	2	10	20
764	20	6	7	7	0.000543062000133432	0.000115959999902771	0.0121801380000761	0.000242797000055361	0.00545642399993085	0.0266981459999442	0.076562843000147	2	10	20
765	20	6	7	7	0.000536159999910524	0.000126459999819417	0.0113787570001023	0.000126074000036169	0.00412682399996811	0.0174831060000997	0.0671520399998826	2	10	20
766	20	5	7	7	0.000551195000070948	0.000119312999913745	0.00428372200008198	0.000128613000015321	0.00510954899982608	0.0249651260000974	0.0706136019998667	2	10	20
767	20	5	7	7	0.000553167999896687	0.000126055000009728	0.00664348999998765	0.00017542799992043	0.00347180900007515	0.0149763530000655	0.0614463229999274	2	10	20
768	20	6	7	7	0.000564524999845162	0.0001156760001777	0.0133444659998077	0.000181394000037471	0.00501405500017427	0.023458435999828	0.0671106890001738	2	10	20
769	20	5	7	7	0.000562651999871378	0.000118226000040522	0.00442327900009332	0.000128061999930651	0.00427077099993767	0.0181331260000661	0.068039563999946	2	10	20
770	20	4	7	7	0.000547229999938281	0.000113736000002973	0.00353891499980819	0.00012499000013122	0.00248838299989984	0.00935198800016224	0.0260471079998297	2	10	20
771	20	5	7	7	0.000526271999888195	0.000112588000092728	0.00628064200009248	0.00012538299984044	0.00430192800013174	0.0196127919998617	0.0561074199999894	2	10	20
